w,age,a,z
1820.036318896271,23,0,-.22496386
2264.893243285952,23,0,.46168977
5309.565115021855,23,0,-.027387096
11821.73399131835,23,0,.39562994
3938.708670507475,23,6,-.8050136
1705.588878932536,23,59.599998,-1.3139144
11328.36009583273,23,0,.39562994
2305.107043207786,23,0,.49453217
2576.900657376859,23,0,-.060464811
10878.7017803016,23,10.87,.51326805
897.3733683131391,23,3.2850001,-.055671882
4454.56136217071,23,1.08,-.28498191
4453.404110503052,23,1.08,-.18297763
9572.02707637126,23,59.599998,-.55788273
6816.708331265194,23,0,.40126854
5038.246681203062,23,0,.21652202
6388.392348433631,23,7.6300001,-.031379174
2487.982092580436,23,0,.43904096
7431.515885174696,23,0,-.031379174
4406.466050283594,23,0,-.088302329
4257.430134599999,23,0,-.7935192
4130.483583719328,23,0,.5062831
3718.368937947101,23,0,.029402303
0,23,0,.97121149
2095.423485194852,23,0,-.6195659
4777.03540845221,23,8.0200005,.37096983
2861.622449848037,23,1.4400001,.11069898
8434.329322346955,23,6.8249998,1.0672331
5479.969745211311,23,51.299999,.7768808
10122.83287837292,23,10.87,.37364131
5427.222463613907,23,51.299999,.74396211
5450.344479091843,23,51.299999,.7768808
1568.446935060989,23,9.3000002,.56525713
3103.441848022356,23,59.599998,.39736825
7824.501107772184,23,0,.42012101
8681.147964079166,23,59.599998,-.0083138468
5296.562859299635,23,1.4,-.25452274
2481.224598787737,23,0,.051121999
3285.468626841834,23,0,.0014105315
4773.086375350338,23,8.0200005,.35795647
2835.746706899496,23,40.553001,.80788642
1604.189974235661,23,9.3000002,.56525713
0,23,0,.97121149
0,23,10.1,.39562994
3064.076879422204,23,59.599998,.29552346
10261.06001360121,23,10.87,.69423515
1620.415818465695,23,9.3000002,.56525713
5716.685591369707,23,8.7399998,-.10037203
10922.2603606291,23,10.87,.48064572
5615.57230400905,23,0,.1347001
4645.86467420509,23,0,-1.3139144
5337.337375693115,23,1.6799999,.1019855
1581.734419173278,23,1.025,-.012884569
1010.986875311402,23,0,-.35250324
7504.117526555211,23,0,.61047465
4454.043646709501,23,1.08,-.21610375
2791.514899974677,23,0,.1019855
3135.468792153434,23,2.118,-1.3139144
4890.651295995968,23,0,.21652202
1601.138332553094,23,59.599998,1.0513294
2875.436727740551,23,7,.0014105315
2377.097271848803,23,0,.1347001
2615.913151766041,23,0,-.057723235
4651.134079341017,23,0,-1.3139144
5417.685316482709,23,2.3,-.22173305
5669.81568584125,23,59.599998,.5078395
4437.304700352527,23,1.08,-.18297763
1694.137997752306,23,5.2600002,-.0031158454
3246.662126662613,23,4.895,1.0672331
5289.153663533443,23,0,-.057723235
1035.093784093469,23,0,-.61119765
5769.744988966518,23,0,-.0031158454
5131.357064247506,23,1.6799999,.1347001
3962.881780488914,23,59.599998,-1.3139144
4647.525550346254,23,0,.1647356
4417.574706376948,23,0,-.23799343
4183.387969707741,23,0,-.27048272
1587.406258748351,23,1.025,.019947337
4704.590901624648,23,12.42,.90419108
4591.098067830256,23,8,-.51264614
3359.305856960348,23,0,-.031379174
3020.8136256906,23,0,-.5422048
4621.673870355767,23,0,-.23799343
2971.054725718608,23,0,-1.3139144
6770.792660122072,23,0,.0039878362
5819.106630974545,23,59.599998,.54072958
2764.033576696658,23,0,.1347001
3987.116652704598,23,6,-.8050136
7030.724541939268,23,57.700001,-.031379174
1640.362017812199,23,0,-1.3139144
2682.830153080397,23,0,-.057723235
5272.583671033693,23,1.4,-.25452274
5053.209773513914,23,1.28,.23303418
4249.294703438937,23,0,-.51913947
6850.009409289393,23,1.2,-.87845486
2014.751027053287,23,0,-.12130399
3522.109213050266,23,1.72,.19442753
3550.661948539523,23,1.72,.19549064
2446.281679889792,23,0,-.027387096
2480.400351095985,23,0,-.060464811
1508.203515735864,23,0,.82812959
936.9058205999495,23,0,-.31995052
4702.805483346066,23,0,-1.3139144
5013.460916630581,23,0,-.44085234
983.4991660837645,23,5,-.41117662
754.9556013596525,23,0,.55751806
7458.742093155893,23,0,-.61000794
6586.932974682452,23,0,.024370717
3695.649517827201,23,59.599998,-1.3139144
5355.855093192486,23,51.299999,.7768808
2967.166969730316,23,1.4400001,-1.3139144
5348.142942674279,23,1.4,-.25452274
6958.322557708876,23,1.2,-.87845486
4155.171164798566,23,0,-.51913947
6262.798567156513,23,2.5,.59634024
1779.491177973348,23,0,-.22496386
7015.759130831124,23,0,.4184218
7070.685771157989,23,0,.44236737
2508.85938216479,23,0,-.51697034
2715.424683202027,23,0,-.09042187
5606.894581250062,23,2.4100001,.15094237
957.3247160059951,23,0,-.25452274
7577.302813389232,23,0,-.031379174
989.5632945121298,23,5,-.38140959
1996.215277268019,23,0,-.6195659
1997.242599607691,23,0,-.6195659
2099.061040945653,23,0,-.6195659
3099.592875689052,23,2.118,-1.3139144
2190.809399238479,23,59.599998,-.72053427
4241.859598179842,23,0,-.23799343
4830.549179185748,23,0,-1.3139144
6332.890182166107,23,57.700001,-.031379174
5200.329067360055,23,1.28,-.032713365
4606.255229333214,23,1.08,-.21610375
5319.775726023287,23,1.4,-.25452274
1590.57351565941,23,0,-.66374487
3454.428593099323,23,0,-.1853077
4936.022349453842,23,0,.1647356
5821.55954647387,23,0,-.79638046
2380.524376001514,23,0,.46168977
4869.364814812118,23,1.051,-.35988325
7994.680084973629,23,0,1.0119553
1692.872214393769,23,1.025,.019947337
3558.289357285615,23,2.29,-.55788273
3162.272564393509,23,11,.77062231
3320.743215676537,23,0,.0014105315
6256.891497949933,23,10.43,.46534759
3286.405261702321,23,4.895,1.0672331
1597.543060670707,23,9.3000002,.53241831
2324.099032670972,23,3.0799999,.54035336
2459.329972432356,23,0,.051121999
2431.193403576332,23,0,.083733603
3686.873105965561,23,0,.029402303
6376.780127157545,23,0,-.32440895
5731.806142701802,23,0,-.79638046
0,23,10.1,.29408032
8785.805735687418,23,0,-.66374487
1709.030894067705,23,59.599998,.84658653
4661.509306673874,23,0,-.29361004
2372.33179697665,23,0,.49453217
965.4229600430798,23,0,.059070636
4246.916052202155,23,1.363,-.04480214
5100.422492253396,23,0,-.057723235
3339.674089147805,23,20,.51133257
4023.102958113087,23,0,-.55225509
1717.492705314605,23,59.599998,-1.2901603
3079.681582790532,23,0,-1.3139144
8577.020719845385,23,59.599998,-.0083138468
5270.457574260445,23,1.4,-.25452274
