w,age,a,z
4325.732303296384,26,4.5600572,-.40745652
2704.181304181273,27,5.6243062,-.54630172
4792.418536990995,22,0,-1.5014066
11926.19518848334,25,1.0790739,.099299468
2024.343040656407,32,.6094743,.17808613
2470.477380259632,33,1.1028051,-.036544774
3473.177242227162,34,1.1195565,-.083227307
3671.351886463297,35,.9045794,-.27667159
2175.413418449082,25,.25769344,-.99532878
2911.081680384437,31,9.3891993,-.10990187
7494.109187054567,24,.22223617,-1.069958
4105.113057773725,37,.24429227,-.97377843
5953.924671689386,25,.22809918,-.95927083
4552.319800095951,26,0,.26177737
5778.116554217911,23,0,-1.4305718
5434.47749401257,28,0,-1.1381086
2823.807065507097,21,0,-1.2524319
4618.551618186258,22,.37160343,-.87490672
7137.027242110606,24,.43972608,-1.0706544
7637.168163449816,25,.41264454,-1.0644513
4943.700050600877,32,.59188527,-.58141738
3398.882073560455,23,0,-1.4990802
4967.038690201617,24,.46345735,-1.3134248
7739.274798656884,25,0,-1.2493962
9295.229484414747,26,.52208745,-1.1361784
2858.191773627368,23,5.8131232,-1.1712749
3637.118903658329,22,.27416572,-1.0702403
5872.268692471675,30,.5837608,-.61072445
8038.193684922531,31,.3196739,-.55267584
13271.57363161919,32,.6415813,-.37763035
2899.261090057704,38,1.8581568,-.7880106
3805.889973113161,39,2.0847204,-.36979523
9130.870347575425,23,0,-2.2210019
3215.819683127924,28,.35164127,-1.0907205
7492.516018901001,30,.71193749,-.48535845
9075.562711083883,23,0,-2.2210019
6379.186327738759,39,9.9313879,.24421075
8763.237924897339,40,1.137704,.11940361
16098.21464139581,42,2.3521855,.033767171
3412.551727396888,24,0,-.7400167
3219.158507561528,31,6.0040059,-.088406548
9629.800728513601,33,6.2901769,.025099937
7268.17113000994,34,10.495633,.010997615
15838.52826698062,37,10.984637,.032143392
4858.872833167969,30,.61366218,-.89146096
1967.099970842638,31,.85446453,-.78389353
9378.937442182058,33,1.6667713,-.87868196
5550.83029645469,33,8.2125473,-.8475247
2101.945519324826,29,2.589498,-.63469636
2316.532463345404,30,3.1922717,-.72102612
3213.615709785116,31,2.9867871,-.87002653
3053.123833702467,32,5.4958782,-.81822622
6612.167116433699,29,.30990219,-.78989667
12978.72138784158,31,5.3967652,.038104057
2402.530928035749,32,4.8020883,-.14036766
5296.316121380409,34,6.807518,.11741099
4350.993780208814,42,5.2231083,-.63679349
5486.466637524401,43,9.5473604,-.39934349
6833.598847089746,45,7.5663595,-.32752094
9701.446061412764,45,5.2683372,-.4363296
6502.641924260145,30,12.655596,-.6536625
8778.148119171474,31,16.226591,.11973984
12037.4452710966,32,12.278828,-.19444388
12944.59015074006,33,1.4657537,.22191827
3614.147929591949,39,5.3185916,-.56927705
3964.584488024614,40,5.4888983,-.52894306
6282.886833734577,41,7.2980571,-.47999358
3423.405914741728,38,1.2136161,-.12385251
4616.818903698952,39,7.305707,-.13045827
13955.15399533625,27,.57234186,-.64092362
3719.070633870259,34,.40008095,-1.3570851
2535.295252412187,30,0,-.42359138
5537.200618382562,26,.46066543,-.14166918
5599.020922064953,27,.92133087,-.27378976
3834.358787846382,24,0,-1.478177
6858.216767853526,21,0,-1.2202387
10536.36220026148,23,0,-1.4307883
3524.942552856245,34,3.5231133,-.2839686
5281.341503817249,36,3.8427873,-1.1790315
6599.705033673479,37,3.5259051,-.90526646
2992.277477276741,29,0,-.90063649
4098.33629035005,30,.80155784,-.82645625
3186.793604101425,31,.63655585,-.28973931
15145.3783103609,21,1.041383,-1.0982728
3755.895227266873,22,.8825233,-.90028071
6248.310418404238,24,1.549511,-.15441607
10363.37363715132,25,.65889114,.035644639
4954.20030093585,23,.30403918,-.26440275
3783.529749124486,23,.26629254,-.84439182
4947.710893616917,24,1.3666408,-.66848534
3376.954646546692,25,5.2566113,-.488336
4080.363374423174,26,4.9196277,-.40097821
5235.553085422875,37,3.5845354,-.95687574
6802.826922879016,38,3.8801987,-.63997954
5564.112029391142,27,0,-1.1267177
10943.67139099141,28,0,-1.02724
16028.59923376397,29,0,-1.014294
7072.262309766892,30,0,-.55678803
2946.005026442861,29,6.1804547,-.49055088
4615.96722451848,30,.44419315,-.39994997
5745.931668484552,31,.2752825,-.51629561
7806.236803860244,42,0,-.97360575
7268.17113000994,32,5.0058975,-.055782203
9484.309684604368,33,4.6876197,.09139999
1401.883449795224,23,.24247752,-1.0181997
6212.901130944459,25,0,-.79996699
2919.873131500831,25,.43710169,-1.3596176
792.3541284985027,23,0,-.69197577
5628.776550180511,38,9.030159,-.26358917
