w,age,z,a
5464.742403713648,27,1.1810381,1.8901242
10580.28698993885,27,-.57227963,6.1114945
3002.961744359035,38,.2042276,7.584507
4514.788634330816,39,-.18838905,7.5917664
4793.167732663602,40,.033353839,4.8252611
7358.717989971249,41,-.41351485,11.009904
3797.687081003997,27,-.22848007,1.9003705
4824.906056656281,45,.27130964,19.944859
6572.618864159181,46,.48792091,19.994276
8254.498395273851,47,.40298542,19.727648
4579.633461444465,23,.026479136,0
4553.365199249753,25,.20305857,.27639925
17181.85259671906,24,-.91219664,.52085906
4193.345160608639,26,.61170483,.61729169
3286.162040344418,28,-.13558534,5.8406792
4626.197605016171,29,-.059356321,4.3224378
6461.543878569489,30,-.073787041,4.5002823
9432.397604958909,31,-.12903376,6.0824585
8284.656443503767,23,-.41808572,0
9702.53917743778,24,-.26191542,.35457277
2098.235884854434,47,-1.4239293,0
2980.345839014557,26,-.47577441,14.668983
4375.139920654114,27,-.19161786,12.396088
6127.152078581797,28,-1.3873242,7.9011102
4318.464672279158,23,.44108117,.6979779
8759.620270905201,45,-.044522449,14.326694
6235.359125619268,36,.10806386,18.381947
4626.197605016171,28,.34688732,7.0169115
6432.689689572818,29,-.028388074,8.2107334
8129.756596686681,31,-.033501338,6.5802565
8939.802210239583,31,.10748197,6.6288357
6399.460658569927,39,-.38248914,2.0967257
3647.360956643952,24,.26533625,0
8403.21453009339,26,1.1992673,1.167019
8804.514378740721,27,.26268914,8.9117823
11654.3855037436,47,-.96018243,3.0375998
14875.23506465714,37,-1.3056679,.80965436
3128.166597468647,29,-.09072575,9.6425648
4824.154343219528,31,-.32429433,8.8779163
4527.992649229406,32,.67613649,9.6870956
2981.204065873264,29,-.3148858,.31241491
2428.749769486317,40,-.25467739,5.7585969
4241.125623621713,30,-.56471819,0
6015.449942268781,31,-1.0898052,0
8090.639348932525,33,-.72012836,0
4014.279498303366,27,-.68818325,0
2633.718652478503,25,.65593845,8.5962963
2494.688125932341,26,.49224174,8.6277046
3027.68408755339,27,.74725366,9.0552864
