w,age,a,z
3203.202399513222,28,0,-.74393362
6465.617339846732,29,0,-.60912585
6836.775953711935,27,.82397825,-.61995518
3197.953297990579,33,0,-.67701834
5602.915218373832,33,0,-.48784268
5141.123432625983,21,0,-.57733995
1463.024167029713,21,.59326434,-.79191118
2497.196661018299,40,0,-.51666075
4471.113334514755,41,0,-.70405436
846.2952471330354,39,0,-.030804988
3615.442331528524,23,0,-1.1088493
2999.588242528218,27,0,-1.0494982
3915.89082283106,28,0,-.78828919
6973.212683163788,23,0,-.48213881
4258.694528753925,21,0,-.92046118
3348.674197063674,25,.23854171,-.36104926
3730.783785344824,21,0,-.91319263
11873.24256070895,23,.51581037,-.66578096
2765.953052745823,37,0,-.61897188
2305.29274458836,39,0,-.90742362
7606.035085947805,22,0,-.73430806
3420.919187200776,33,.47378749,-1.2545412
2495.831423832128,29,.44762617,-.66468865
5326.724727674694,31,.24855304,-.77351558
4789.806689946005,32,3.1673725,-.44733745
2357.569594041901,32,0,-1.0904821
4036.14329562091,23,.81573844,-.46892747
5898.012479606987,44,0,-.84264696
9021.052499819614,45,0,-.88357413
9561.538474129013,28,0,-.83033872
5045.73792768473,34,0,-.63652641
5162.556730192123,35,0,-.93463558
3565.861903824731,27,0,-.54726595
2420.324529672301,34,0,-.62468016
2067.042123741986,45,.44494826,-.47537562
6428.856763269819,23,.29786813,-.21572797
1665.425282483993,25,0,-.34806326
2533.688642060452,33,0,-.68272614
6853.617285840657,25,.57060492,-.94391578
4768.039070897344,23,0,-1.0682218
4598.817181539692,22,0,-1.0245036
3094.566159648872,37,0,-.80736935
2629.338737983605,35,.50386268,-.78768653
3386.852212658321,36,.23524579,-.72409958
4463.128724621968,37,.26820493,-.46473631
5166.73346254487,38,.2723248,-.74230111
8474.018243389148,23,0,-.84403294
4812.074921345476,45,0,-.66485572
2514.482750930286,45,2.1779804,-.9808718
5864.260223158035,45,0,-.63002127
2647.256507489548,22,.25337332,-.88106447
3776.765296615808,23,.20228666,-.93260676
4995.058507530818,25,0,-.66110146
3229.38458899127,21,0,-.31487566
6073.357314366755,23,.47893736,-.6176554
3558.18235468569,24,1.4431978,-.43134275
2103.13224106746,29,0,-.22578888
2864.098087874565,30,.36914226,-.32056811
3778.081398496333,41,5.1828232,-.38664249
4521.523460554508,23,3.8747578,-1.0361084
2156.893327943491,34,0,-.62448871
2794.334843482877,35,.27294278,-.18596369
5908.898733296294,22,.4095172,-.4510887
3146.244494962078,22,.24719347,-.72758472
5155.588726548242,24,.23359783,-.47895566
3046.337613621752,32,.29292426,-.54934263
5002.441555066981,21,0,-.91635716
4257.659049752301,24,0,-.80017155
5760.940169355953,25,0,-.94902092
19997.08305900736,27,0,-.58630389
17745.90096637006,21,0,-.58257473
4885.507510735546,23,0,-.7333616
4607.06920381512,24,1.0143173,-.56915861
2432.971545115066,41,2.2659402,-.83472663
3162.714882035545,42,.86517715,-.74086082
3302.97662316935,42,3.9429007,-.51545829
5906.121843187531,43,0,-.32268646
4546.748431249055,43,0,-.98612416
13298.25336073773,39,0,-.39542404
7399.10009445987,21,0,-.6500566
2123.184553902875,24,0,-.46057028
2935.462315442437,25,0,-.38713863
4337.353837819502,26,0,-.81655729
2100.204851641576,32,0,-.52022171
4260.516802342358,34,0,-.70192158
3446.499682821739,31,0,-1.0160383
2317.80917264891,34,.39118367,-.3008157
4705.150781398127,26,0,-.92779958
3053.013572964942,26,.25584525,-.42399564
4217.17472028393,27,0,-.31786594
4546.748431249054,44,9.4186897,-.48458731
6269.269821869372,45,3.1881778,-.63181937
4879.116477009427,22,0,-.1563241
6648.340511381978,21,0,-.84150136
3002.819650647123,31,0,-.63028777
4061.009219026665,22,0,-.47707728
4368.359379809186,21,0,-.759004
4796.973178236062,22,0,-1.5987428
3591.141382152564,21,0,-.61884266
5578.350690070968,23,0,-.41269532
8017.981834799586,25,4.6620688,-.023283314
2911.259524836005,22,.25914115,-.61785132
3199.203075668188,22,0,-.67243916
2796.534345122418,38,0,-.68319136
13170.62609931273,31,0,-.29078752
3887.590840916551,35,0,.010971386
5884.394571566018,37,0,-1.1102571
3537.788253759765,28,.2010507,-.84138393
4464.601863561716,29,0,-.56462187
6532.692469901057,31,0,-.56997025
8863.370137334481,31,0,-.4713968
